ticker,expiry,otm_put_iv,otm_call_iv,iv_skew,index,index_name,timestamp
MCD,2025-10-17,0.632816171875,0.65104515625,-0.0182289843749999,US_CONSUMER,US Consumer,2025-10-16 16:02:41.898904
HD,2025-10-17,0.7454452539062499,0.56315541015625,0.1822898437499999,US_CONSUMER,US Consumer,2025-10-16 16:02:41.898904
SBUX,2025-10-17,0.6171913281250001,0.6783886328125001,-0.0611973046874999,US_CONSUMER,US Consumer,2025-10-16 16:02:41.898904
NKE,2025-10-17,0.58854578125,0.559900234375,0.0286455468749999,US_CONSUMER,US Consumer,2025-10-16 16:02:41.898904
TGT,2025-10-17,0.6471389453125,0.627607890625,0.0195310546875,US_CONSUMER,US Consumer,2025-10-16 16:02:41.898904
LOW,2025-10-17,0.826499130859375,0.7249376464843751,0.1015614843749999,US_CONSUMER,US Consumer,2025-10-16 16:02:41.898904
DIS,2025-10-17,0.8431024186197917,0.69075830078125,0.1523441178385417,US_CONSUMER,US Consumer,2025-10-16 16:02:41.898904
GM,2025-10-17,0.70833625,0.5026091406250001,0.2057271093749999,US_CONSUMER,US Consumer,2025-10-16 16:02:41.898904
ABNB,2025-10-17,0.7727887304687501,0.71810177734375,0.054686953125,US_CONSUMER,US Consumer,2025-10-16 16:02:41.898904
BKNG,2025-10-17,1.1790316853078209,0.826600855102539,0.3524308302052816,US_CONSUMER,US Consumer,2025-10-16 16:02:41.898904
F,2025-10-17,0.7500025,0.6875031250000001,0.0624993749999999,US_CONSUMER,US Consumer,2025-10-16 16:02:41.898904
MAR,2025-10-17,0.7727887304687499,0.9179712890625,-0.1451825585937503,US_CONSUMER,US Consumer,2025-10-16 16:02:41.898904
ROST,2025-10-17,0.977540966796875,1.1197950325520831,-0.1422540657552083,US_CONSUMER,US Consumer,2025-10-16 16:02:41.898904
CMG,2025-10-17,0.6692741406249999,0.5625043750000001,0.1067697656249998,US_CONSUMER,US Consumer,2025-10-16 16:02:41.898904
YUM,2025-10-17,0.813478427734375,0.5820354296875,0.2314429980468749,US_CONSUMER,US Consumer,2025-10-16 16:02:41.898904
ORLY,2025-10-17,1.5546897265624997,0.5312546875,1.0234350390624996,US_CONSUMER,US Consumer,2025-10-16 16:02:41.898904
CVX,2025-10-17,0.7574894042968751,0.500005,0.257484404296875,US_ENERGY,US Energy & Materials,2025-10-16 16:02:41.898904
COP,2025-10-17,0.59896234375,0.731773515625,-0.132811171875,US_ENERGY,US Energy & Materials,2025-10-16 16:02:41.898904
SLB,2025-10-17,0.9062509375,0.8867198828124999,0.0195310546875,US_ENERGY,US Energy & Materials,2025-10-16 16:02:41.898904
XOM,2025-10-17,0.54687953125,0.50521328125,0.04166625,US_ENERGY,US Energy & Materials,2025-10-16 16:02:41.898904
EOG,2025-10-17,1.25390998046875,0.9277368619791666,0.3261731184895833,US_ENERGY,US Energy & Materials,2025-10-16 16:02:41.898904
PSX,2025-10-17,1.1923868505859374,1.0153030289713545,0.1770838216145831,US_ENERGY,US Energy & Materials,2025-10-16 16:02:41.898904
MPC,2025-10-17,0.9970703417968748,0.5859416406250001,0.4111287011718748,US_ENERGY,US Energy & Materials,2025-10-16 16:02:41.898904
PXD,,,,,US_ENERGY,US Energy & Materials,2025-10-16 16:02:41.898904
OXY,2025-10-17,0.6250037500000001,0.6250037500000001,0.0,US_ENERGY,US Energy & Materials,2025-10-16 16:02:41.898904
VLO,2025-10-17,0.8059915234375,0.6998727929687499,0.10611873046875,US_ENERGY,US Energy & Materials,2025-10-16 16:02:41.898904
WMB,2025-10-17,1.2923212467447918,0.9036485514322916,0.3886726953125,US_ENERGY,US Energy & Materials,2025-10-16 16:02:41.898904
HES,,,,,US_ENERGY,US Energy & Materials,2025-10-16 16:02:41.898904
LNG,2025-10-17,1.092289694824219,0.7028024511718751,0.3894872436523435,US_ENERGY,US Energy & Materials,2025-10-16 16:02:41.898904
BKR,2025-10-17,0.8750047916666667,0.8561233365885417,0.0188814550781249,US_ENERGY,US Energy & Materials,2025-10-16 16:02:41.898904
HAL,2025-10-17,1.61979203125,0.81771015625,0.802081875,US_ENERGY,US Energy & Materials,2025-10-16 16:02:41.898904
DVN,2025-10-17,1.1002620442708333,0.7187528125,0.3815092317708333,US_ENERGY,US Energy & Materials,2025-10-16 16:02:41.898904
FANG,2025-10-17,0.7070341796875,0.7187528125,-0.0117186328124999,US_ENERGY,US Energy & Materials,2025-10-16 16:02:41.898904
TRGP,2025-10-17,1.1337933935546878,0.8242205078124999,0.3095728857421879,US_ENERGY,US Energy & Materials,2025-10-16 16:02:41.898904
KMI,2025-10-17,1.0937515494791663,0.7812521875000001,0.3124993619791664,US_ENERGY,US Energy & Materials,2025-10-16 16:02:41.898904
MRO,,,,,US_ENERGY,US Energy & Materials,2025-10-16 16:02:41.898904
GE,2025-10-17,0.657881025390625,0.6131223583984377,0.0447586669921873,US_INDUSTRIAL,US Industrials,2025-10-16 16:02:41.898904
BA,2025-10-17,0.6998727929687499,0.5507857421875001,0.1490870507812498,US_INDUSTRIAL,US Industrials,2025-10-16 16:02:41.898904
CAT,2025-10-17,0.7319362744140626,0.500005,0.2319312744140625,US_INDUSTRIAL,US Industrials,2025-10-16 16:02:41.898904
RTX,2025-10-17,0.8281267187499999,0.5813843945312501,0.2467423242187497,US_INDUSTRIAL,US Industrials,2025-10-16 16:02:41.898904
UPS,2025-10-17,0.65104515625,0.824222216796875,-0.1731770605468749,US_INDUSTRIAL,US Industrials,2025-10-16 16:02:41.898904
HON,2025-10-17,0.794925693359375,0.721031435546875,0.0738942578125,US_INDUSTRIAL,US Industrials,2025-10-16 16:02:41.898904
UNP,2025-10-17,0.8942067871093751,0.85091294921875,0.043293837890625,US_INDUSTRIAL,US Industrials,2025-10-16 16:02:41.898904
LMT,2025-10-17,0.6888051953125,0.9063343314615886,-0.2175291361490886,US_INDUSTRIAL,US Industrials,2025-10-16 16:02:41.898904
DE,2025-10-17,0.8994984582519531,0.6765982861328127,0.2229001721191403,US_INDUSTRIAL,US Industrials,2025-10-16 16:02:41.898904
GD,2025-10-17,0.7491887060546875,0.8344762866210939,-0.0852875805664064,US_INDUSTRIAL,US Industrials,2025-10-16 16:02:41.898904
ETN,2025-10-17,0.8844431510416667,0.6935252001953125,0.1909179508463542,US_INDUSTRIAL,US Industrials,2025-10-16 16:02:41.898904
ADP,2025-10-17,0.760093544921875,0.6549513671875,0.1051421777343749,US_INDUSTRIAL,US Industrials,2025-10-16 16:02:41.898904
NOC,2025-10-17,0.7896362235514323,0.8382195027669272,-0.0485832792154949,US_INDUSTRIAL,US Industrials,2025-10-16 16:02:41.898904
ITW,2025-10-17,0.5410202148437502,0.51562984375,0.0253903710937501,US_INDUSTRIAL,US Industrials,2025-10-16 16:02:41.898904
CSX,2025-10-17,0.7825542578125,1.2135449902343751,-0.4309907324218751,US_INDUSTRIAL,US Industrials,2025-10-16 16:02:41.898904
MMM,2025-10-17,0.7024769335937501,0.71289349609375,-0.0104165624999998,US_INDUSTRIAL,US Industrials,2025-10-16 16:02:41.898904
NSC,2025-10-17,0.7143583251953126,0.8331722412109374,-0.1188139160156247,US_INDUSTRIAL,US Industrials,2025-10-16 16:02:41.898904
EMR,2025-10-17,1.5693380908203125,0.9044605908203124,0.6648774999999999,US_INDUSTRIAL,US Industrials,2025-10-16 16:02:41.898904
WM,2025-10-17,0.9137398046875,0.48438015625,0.4293596484374999,US_INDUSTRIAL,US Industrials,2025-10-16 16:02:41.898904
TT,2025-10-17,0.6705762109375001,0.7799518261718751,-0.109375615234375,US_INDUSTRIAL,US Industrials,2025-10-16 16:02:41.898904
PLTR,2025-10-17,0.74674732421875,0.5996133789062501,0.1471339453124999,US_SMALL_MID,US Small/Mid Caps,2025-10-16 16:02:41.898904
MRVL,2025-10-17,0.7500025,0.7070341796875,0.0429683203124999,US_SMALL_MID,US Small/Mid Caps,2025-10-16 16:02:41.898904
PANW,2025-10-17,0.7496769824218751,0.5325567578125,0.217120224609375,US_SMALL_MID,US Small/Mid Caps,2025-10-16 16:02:41.898904
SNOW,2025-10-17,0.7835308105468751,0.658857578125,0.1246732324218751,US_SMALL_MID,US Small/Mid Caps,2025-10-16 16:02:41.898904
CRWD,2025-10-17,0.8004577246093749,0.6176796044921876,0.1827781201171873,US_SMALL_MID,US Small/Mid Caps,2025-10-16 16:02:41.898904
FTNT,2025-10-17,0.7825542578125,0.6601596484375,0.122394609375,US_SMALL_MID,US Small/Mid Caps,2025-10-16 16:02:41.898904
DDOG,2025-10-17,0.7981791015624999,0.6393265234375002,0.1588525781249997,US_SMALL_MID,US Small/Mid Caps,2025-10-16 16:02:41.898904
UBER,2025-10-17,0.8606784765625001,0.632816171875,0.2278623046875,US_SMALL_MID,US Small/Mid Caps,2025-10-16 16:02:41.898904
ZS,2025-10-17,0.8385432812499999,0.703453486328125,0.1350897949218749,US_SMALL_MID,US Small/Mid Caps,2025-10-16 16:02:41.898904
TEAM,2025-10-17,0.865561240234375,0.6376989355468751,0.2278623046874999,US_SMALL_MID,US Small/Mid Caps,2025-10-16 16:02:41.898904
DASH,2025-10-17,0.8645846874999998,0.715823154296875,0.1487615332031248,US_SMALL_MID,US Small/Mid Caps,2025-10-16 16:02:41.898904
LYFT,2025-10-17,0.9140654296875,0.7239610937500002,0.1901043359374998,US_SMALL_MID,US Small/Mid Caps,2025-10-16 16:02:41.898904
RBLX,2025-10-17,0.76562734375,0.7591169921875,0.0065103515625,US_SMALL_MID,US Small/Mid Caps,2025-10-16 16:02:41.898904
U,2025-10-17,0.976562734375,0.9674482421875,0.0091144921875,US_SMALL_MID,US Small/Mid Caps,2025-10-16 16:02:41.898904
AFRM,2025-10-17,0.8515639843749999,0.6835969140625,0.1679670703124999,US_SMALL_MID,US Small/Mid Caps,2025-10-16 16:02:41.898904
COIN,2025-10-17,0.8605157177734375,0.6858755371093751,0.1746401806640624,US_SMALL_MID,US Small/Mid Caps,2025-10-16 16:02:41.898904
SQ,,,,,US_SMALL_MID,US Small/Mid Caps,2025-10-16 16:02:41.898904
NET,2025-10-17,0.8997423111979167,0.768557001953125,0.1311853092447916,US_SMALL_MID,US Small/Mid Caps,2025-10-16 16:02:41.898904
LCID,2025-10-17,1.0169304296875,1.1171891927083333,-0.1002587630208333,US_SMALL_MID,US Small/Mid Caps,2025-10-16 16:02:41.898904
RIVN,2025-10-17,0.7812521875,0.7500025,0.0312496875,US_SMALL_MID,US Small/Mid Caps,2025-10-16 16:02:41.898904
BBBY,2025-10-17,1.15625421875,1.65625171875,-0.4999975000000001,US_MEME,US Retail Favorites,2025-10-16 16:02:41.898904
NOK,2025-10-17,0.9687503125,0.937500625,0.0312496875,US_MEME,US Retail Favorites,2025-10-16 16:02:41.898904
GME,2025-10-17,0.8541699479166667,0.6822948437499999,0.1718751041666667,US_MEME,US Retail Favorites,2025-10-16 16:02:41.898904
BB,2025-10-17,1.1875040625,0.8437515624999999,0.3437525,US_MEME,US Retail Favorites,2025-10-16 16:02:41.898904
AMC,2025-10-17,1.0625046875000002,0.8125018749999999,0.2500028125000002,US_MEME,US Retail Favorites,2025-10-16 16:02:41.898904
WISH,,,,,US_MEME,US Retail Favorites,2025-10-16 16:02:41.898904
SPCE,2025-10-17,1.3437532812499997,1.703126484375,-0.3593732031250003,US_MEME,US Retail Favorites,2025-10-16 16:02:41.898904
CLOV,2025-10-17,1.25000375,0.6875031250000001,0.5625006249999998,US_MEME,US Retail Favorites,2025-10-16 16:02:41.898904
SOFI,2025-10-17,1.0182325651041666,0.7578149218750001,0.2604176432291665,US_MEME,US Retail Favorites,2025-10-16 16:02:41.898904
HOOD,2025-10-17,0.846355703125,0.6145871875000001,0.2317685156249999,US_MEME,US Retail Favorites,2025-10-16 16:02:41.898904
PLTR,2025-10-17,0.7506535351562501,0.5963582031250001,0.15429533203125,US_MEME,US Retail Favorites,2025-10-16 16:02:41.898904
LCID,2025-10-17,1.0195345963541669,1.1080746809895832,-0.0885400846354163,US_MEME,US Retail Favorites,2025-10-16 16:02:41.898904
NIO,2025-10-17,1.09375453125,0.937500625,0.1562539062500001,US_MEME,US Retail Favorites,2025-10-16 16:02:41.898904
AFRM,2025-10-17,0.8515639843749999,0.6888051953125002,0.1627587890624997,US_MEME,US Retail Favorites,2025-10-16 16:02:41.898904
COIN,2025-10-17,0.8632826171875,0.6835969140625001,0.1796857031249998,US_MEME,US Retail Favorites,2025-10-16 16:02:41.898904
RBLX,2025-10-17,0.7701845898437499,0.7539087109375,0.0162758789062499,US_MEME,US Retail Favorites,2025-10-16 16:02:41.898904
SKLZ,2025-10-17,0.632816171875,1.0312548437500002,-0.3984386718750001,US_MEME,US Retail Favorites,2025-10-16 16:02:41.898904
RIVN,2025-10-17,0.7812521875,0.7500025,0.0312496875,US_MEME,US Retail Favorites,2025-10-16 16:02:41.898904
DKNG,2025-10-17,0.84895984375,0.7552107812500001,0.0937490624999999,US_MEME,US Retail Favorites,2025-10-16 16:02:41.898904
OPEN,2025-10-17,1.140629296875,1.3281283593749995,-0.1874990624999997,US_MEME,US Retail Favorites,2025-10-16 16:02:41.898904
DIA,2025-10-17,0.4987029296875001,0.45313046875,0.0455724609375,ETF_MAJOR,Major ETFs,2025-10-16 16:02:41.898904
IWM,2025-10-16,0.6979196875000001,0.518233984375,0.1796857031250001,ETF_MAJOR,Major ETFs,2025-10-16 16:02:41.898904
EEM,2025-10-17,0.5833375000000002,0.5312546875,0.0520828125000001,ETF_MAJOR,Major ETFs,2025-10-16 16:02:41.898904
SPY,2025-10-16,0.64062859375,0.5182339843750001,0.1223946093749999,ETF_MAJOR,Major ETFs,2025-10-16 16:02:41.898904
QQQ,2025-10-16,0.6614617187500001,0.437505625,0.2239560937500001,ETF_MAJOR,Major ETFs,2025-10-16 16:02:41.898904
EFA,2025-10-17,0.5572960937500001,0.3919331640624999,0.1653629296875001,ETF_MAJOR,Major ETFs,2025-10-16 16:02:41.898904
GLD,2025-10-17,0.5625043750000001,0.481776015625,0.080728359375,ETF_MAJOR,Major ETFs,2025-10-16 16:02:41.898904
XLF,2025-10-17,0.559900234375,0.5000049999999999,0.0598952343750001,ETF_MAJOR,Major ETFs,2025-10-16 16:02:41.898904
HYG,2025-10-17,0.54167125,0.320319296875,0.221351953125,ETF_MAJOR,Major ETFs,2025-10-16 16:02:41.898904
TLT,2025-10-17,0.5364629687500001,0.520838125,0.01562484375,ETF_MAJOR,Major ETFs,2025-10-16 16:02:41.898904
SLV,2025-10-17,0.7981791015624999,0.6276078906250001,0.1705712109374998,ETF_MAJOR,Major ETFs,2025-10-16 16:02:41.898904
XLK,2025-10-17,0.7262397167968752,0.6237016796875,0.1025380371093751,ETF_MAJOR,Major ETFs,2025-10-16 16:02:41.898904
XLE,2025-10-17,0.575525078125,0.5599002343750001,0.0156248437499998,ETF_MAJOR,Major ETFs,2025-10-16 16:02:41.898904
XLV,2025-10-17,0.6595086132812501,0.5924519921875,0.0670566210937501,ETF_MAJOR,Major ETFs,2025-10-16 16:02:41.898904
XLP,2025-10-17,0.56771265625,0.533858828125,0.033853828125,ETF_MAJOR,Major ETFs,2025-10-16 16:02:41.898904
XLY,2025-10-17,0.9134141927083332,0.7091500439453124,0.2042641487630208,ETF_MAJOR,Major ETFs,2025-10-16 16:02:41.898904
XLU,2025-10-17,0.5781292187500001,0.6067747656250001,-0.0286455468749999,ETF_MAJOR,Major ETFs,2025-10-16 16:02:41.898904
XLI,2025-10-17,0.6041706250000001,0.8234092423502605,-0.2192386173502604,ETF_MAJOR,Major ETFs,2025-10-16 16:02:41.898904
XLC,2025-10-17,1.4850286165364583,0.8720752815755208,0.6129533349609375,ETF_MAJOR,Major ETFs,2025-10-16 16:02:41.898904
XLRE,2025-10-17,1.0293008951822915,0.5449264257812501,0.4843744694010417,ETF_MAJOR,Major ETFs,2025-10-16 16:02:41.898904
AAPL,2025-10-24,0.500005,0.3333399999999999,0.166665,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-24 14:40:36.941930
GOOGL,2025-10-24,0.500005,0.4166725,0.0833325,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-24 14:40:36.941930
MSFT,2025-10-24,0.500005,0.4166725,0.0833325,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-24 14:40:36.941930
NVDA,2025-10-24,0.500005,0.500005,0.0,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-24 14:40:36.941930
AMZN,2025-10-24,0.500005,0.4166725,0.0833325,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-24 14:40:36.941930
BRK-B,2025-10-24,0.500005,0.4166725,0.0833325,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-24 14:40:36.941930
TSLA,2025-10-24,0.500005,0.4166725,0.0833325,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-24 14:40:36.941930
AVGO,2025-10-24,0.500005,0.4166725,0.0833325,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-24 14:40:36.941930
META,2025-10-24,0.500005,0.4166725,0.0833325,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-24 14:40:36.941930
JPM,2025-10-24,0.4166725,0.500005,-0.0833325,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-24 14:40:36.941930
V,2025-10-24,0.4166725,0.4166725,0.0,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-24 14:40:36.941930
LLY,2025-10-24,0.500005,0.4166725,0.0833325,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-24 14:40:36.941930
XOM,2025-10-24,0.500005,0.500005,0.0,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-24 14:40:36.941930
JNJ,2025-10-24,0.500005,0.4166725,0.0833325,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-24 14:40:36.941930
UNH,2025-10-24,0.500005,0.4166725,0.0833325,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-24 14:40:36.941930
WMT,2025-10-24,0.500005,0.500005,0.0,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-24 14:40:36.941930
MA,2025-10-24,0.500005,0.4166725,0.0833325,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-24 14:40:36.941930
ORCL,2025-10-24,0.500005,0.3333399999999999,0.166665,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-24 14:40:36.941930
HD,2025-10-24,0.500005,0.500005,0.0,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-24 14:40:36.941930
PG,2025-10-24,0.500005,0.4166725,0.0833325,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-24 14:40:36.941930
ABBV,2025-10-24,0.500005,0.4166725,0.0833325,US_SP500_LARGE,S&P 500 Large Caps,2025-10-24 14:40:36.941930
CRM,2025-10-24,0.500005,0.4166725,0.0833325,US_SP500_LARGE,S&P 500 Large Caps,2025-10-24 14:40:36.941930
COST,2025-10-24,0.500005,0.4166725,0.0833325,US_SP500_LARGE,S&P 500 Large Caps,2025-10-24 14:40:36.941930
BAC,2025-10-24,0.500005,0.500005,0.0,US_SP500_LARGE,S&P 500 Large Caps,2025-10-24 14:40:36.941930
NFLX,2025-10-24,0.4166725,0.33334,0.0833324999999999,US_SP500_LARGE,S&P 500 Large Caps,2025-10-24 14:40:36.941930
CVX,2025-10-24,0.500005,0.4166725,0.0833325,US_SP500_LARGE,S&P 500 Large Caps,2025-10-24 14:40:36.941930
KO,2025-10-24,0.500005,0.500005,0.0,US_SP500_LARGE,S&P 500 Large Caps,2025-10-24 14:40:36.941930
AMD,2025-10-24,0.500005,0.4166725,0.0833325,US_SP500_LARGE,S&P 500 Large Caps,2025-10-24 14:40:36.941930
MRK,2025-10-24,0.500005,0.500005,0.0,US_SP500_LARGE,S&P 500 Large Caps,2025-10-24 14:40:36.941930
ADBE,2025-10-24,0.500005,0.4166725,0.0833325,US_SP500_LARGE,S&P 500 Large Caps,2025-10-24 14:40:36.941930
TMO,2025-10-24,0.500005,0.2500075,0.2499975,US_SP500_LARGE,S&P 500 Large Caps,2025-10-24 14:40:36.941930
CSCO,2025-10-24,0.500005,0.4166725,0.0833325,US_SP500_LARGE,S&P 500 Large Caps,2025-10-24 14:40:36.941930
ACN,2025-10-24,0.500005,0.3333399999999999,0.166665,US_SP500_LARGE,S&P 500 Large Caps,2025-10-24 14:40:36.941930
PEP,2025-10-24,0.500005,0.500005,0.0,US_SP500_LARGE,S&P 500 Large Caps,2025-10-24 14:40:36.941930
MCD,2025-10-24,0.500005,0.4166725,0.0833325,US_SP500_LARGE,S&P 500 Large Caps,2025-10-24 14:40:36.941930
ABT,2025-10-24,0.500005,0.500005,0.0,US_SP500_LARGE,S&P 500 Large Caps,2025-10-24 14:40:36.941930
LIN,2025-11-21,0.062509375,0.062509375,0.0,US_SP500_LARGE,S&P 500 Large Caps,2025-10-24 14:40:36.941930
CMCSA,2025-10-24,0.500005,0.500005,0.0,US_SP500_LARGE,S&P 500 Large Caps,2025-10-24 14:40:36.941930
INTC,2025-10-24,0.500005,0.4166725,0.0833325,US_SP500_LARGE,S&P 500 Large Caps,2025-10-24 14:40:36.941930
DHR,2025-10-24,0.500005,0.4166725,0.0833325,US_SP500_LARGE,S&P 500 Large Caps,2025-10-24 14:40:36.941930
AMZN,2025-10-24,0.500005,0.4166725,0.0833325,US_TECH,US Technology,2025-10-24 14:40:36.941930
META,2025-10-24,0.500005,0.4166725,0.0833325,US_TECH,US Technology,2025-10-24 14:40:36.941930
MSFT,2025-10-24,0.500005,0.4166725,0.0833325,US_TECH,US Technology,2025-10-24 14:40:36.941930
AAPL,2025-10-24,0.500005,0.3333399999999999,0.166665,US_TECH,US Technology,2025-10-24 14:40:36.941930
NVDA,2025-10-24,0.500005,0.500005,0.0,US_TECH,US Technology,2025-10-24 14:40:36.941930
GOOGL,2025-10-24,0.500005,0.4166725,0.0833325,US_TECH,US Technology,2025-10-24 14:40:36.941930
AVGO,2025-10-24,0.500005,0.4166725,0.0833325,US_TECH,US Technology,2025-10-24 14:40:36.941930
ORCL,2025-10-24,0.500005,0.3333399999999999,0.166665,US_TECH,US Technology,2025-10-24 14:40:36.941930
NFLX,2025-10-24,0.4166725,0.33334,0.0833324999999999,US_TECH,US Technology,2025-10-24 14:40:36.941930
TSLA,2025-10-24,0.500005,0.4166725,0.0833325,US_TECH,US Technology,2025-10-24 14:40:36.941930
AMD,2025-10-24,0.500005,0.4166725,0.0833325,US_TECH,US Technology,2025-10-24 14:40:36.941930
CRM,2025-10-24,0.500005,0.4166725,0.0833325,US_TECH,US Technology,2025-10-24 14:40:36.941930
CSCO,2025-10-24,0.500005,0.4166725,0.0833325,US_TECH,US Technology,2025-10-24 14:40:36.941930
INTC,2025-10-24,0.500005,0.4166725,0.0833325,US_TECH,US Technology,2025-10-24 14:40:36.941930
ADBE,2025-10-24,0.500005,0.4166725,0.0833325,US_TECH,US Technology,2025-10-24 14:40:36.941930
QCOM,2025-10-24,0.500005,0.500005,0.0,US_TECH,US Technology,2025-10-24 14:40:36.941930
TXN,2025-10-24,0.4166725,0.4166725,0.0,US_TECH,US Technology,2025-10-24 14:40:36.941930
INTU,2025-10-24,0.500005,0.4166725,0.0833325,US_TECH,US Technology,2025-10-24 14:40:36.941930
IBM,2025-10-24,0.500005,0.4166725,0.0833325,US_TECH,US Technology,2025-10-24 14:40:36.941930
NOW,2025-10-24,0.500005,0.5940813004557293,-0.0940763004557292,US_TECH,US Technology,2025-10-24 14:40:36.941930
JPM,2025-10-24,0.4166725,0.500005,-0.0833325,US_FINANCE,US Financials,2025-10-24 14:40:36.941930
WFC,2025-10-24,0.500005,0.500005,0.0,US_FINANCE,US Financials,2025-10-24 14:40:36.941930
V,2025-10-24,0.4166725,0.4166725,0.0,US_FINANCE,US Financials,2025-10-24 14:40:36.941930
BAC,2025-10-24,0.500005,0.500005,0.0,US_FINANCE,US Financials,2025-10-24 14:40:36.941930
MA,2025-10-24,0.500005,0.4166725,0.0833325,US_FINANCE,US Financials,2025-10-24 14:40:36.941930
GS,2025-10-24,0.500005,0.4166725,0.0833325,US_FINANCE,US Financials,2025-10-24 14:40:36.941930
MS,2025-10-24,0.500005,0.4166725,0.0833325,US_FINANCE,US Financials,2025-10-24 14:40:36.941930
C,2025-10-24,0.500005,0.500005,0.0,US_FINANCE,US Financials,2025-10-24 14:40:36.941930
SPGI,2025-10-24,0.4166725,0.33334,0.0833324999999999,US_FINANCE,US Financials,2025-10-24 14:40:36.941930
BX,2025-10-24,0.37500625,0.500005,-0.12499875,US_FINANCE,US Financials,2025-10-24 14:40:36.941930
AXP,2025-10-24,0.500005,0.4166725,0.0833325,US_FINANCE,US Financials,2025-10-24 14:40:36.941930
CB,2025-11-21,0.0833425,0.062509375,0.0208331249999999,US_FINANCE,US Financials,2025-10-24 14:40:36.941930
BLK,2025-10-24,0.500005,0.2500075,0.2499975,US_FINANCE,US Financials,2025-10-24 14:40:36.941930
PGR,2025-10-24,0.37500625,0.4166725,-0.04166625,US_FINANCE,US Financials,2025-10-24 14:40:36.941930
CME,2025-11-21,0.062509375,0.062509375,0.0,US_FINANCE,US Financials,2025-10-24 14:40:36.941930
MMC,2025-11-21,0.0833425,0.062509375,0.0208331249999999,US_FINANCE,US Financials,2025-10-24 14:40:36.941930
TFC,2025-10-24,0.500005,0.500005,0.0,US_FINANCE,US Financials,2025-10-24 14:40:36.941930
PNC,2025-10-24,0.500005,0.4166725,0.0833325,US_FINANCE,US Financials,2025-10-24 14:40:36.941930
USB,2025-10-24,0.500005,0.4166725,0.0833325,US_FINANCE,US Financials,2025-10-24 14:40:36.941930
COF,2025-10-24,0.500005,0.4166725,0.0833325,US_FINANCE,US Financials,2025-10-24 14:40:36.941930
MRK,2025-10-24,0.500005,0.500005,0.0,US_HEALTH,US Healthcare,2025-10-24 14:40:36.941930
JNJ,2025-10-24,0.500005,0.4166725,0.0833325,US_HEALTH,US Healthcare,2025-10-24 14:40:36.941930
ABBV,2025-10-24,0.500005,0.4166725,0.0833325,US_HEALTH,US Healthcare,2025-10-24 14:40:36.941930
LLY,2025-10-24,0.500005,0.4166725,0.0833325,US_HEALTH,US Healthcare,2025-10-24 14:40:36.941930
UNH,2025-10-24,0.500005,0.4166725,0.0833325,US_HEALTH,US Healthcare,2025-10-24 14:40:36.941930
ABT,2025-10-24,0.500005,0.500005,0.0,US_HEALTH,US Healthcare,2025-10-24 14:40:36.941930
TMO,2025-10-24,0.500005,0.2500075,0.2499975,US_HEALTH,US Healthcare,2025-10-24 14:40:36.941930
DHR,2025-10-24,0.500005,0.4166725,0.0833325,US_HEALTH,US Healthcare,2025-10-24 14:40:36.941930
BMY,2025-10-24,0.500005,0.500005,0.0,US_HEALTH,US Healthcare,2025-10-24 14:40:36.941930
AMGN,2025-10-24,0.4166725,0.4166725,0.0,US_HEALTH,US Healthcare,2025-10-24 14:40:36.941930
CVS,2025-10-24,0.500005,0.4166725,0.0833325,US_HEALTH,US Healthcare,2025-10-24 14:40:36.941930
GILD,2025-10-24,0.500005,0.500005,0.0,US_HEALTH,US Healthcare,2025-10-24 14:40:36.941930
ISRG,2025-10-24,0.500005,0.2500075,0.2499975,US_HEALTH,US Healthcare,2025-10-24 14:40:36.941930
PFE,2025-10-24,0.500005,0.500005,0.0,US_HEALTH,US Healthcare,2025-10-24 14:40:36.941930
VRTX,2025-10-24,0.500005,0.4166725,0.0833325,US_HEALTH,US Healthcare,2025-10-24 14:40:36.941930
CI,2025-10-24,0.500005,0.3333399999999999,0.166665,US_HEALTH,US Healthcare,2025-10-24 14:40:36.941930
REGN,2025-10-24,0.500005,0.4166725,0.0833325,US_HEALTH,US Healthcare,2025-10-24 14:40:36.941930
ZTS,2025-11-21,0.12500875,0.062509375,0.0624993749999999,US_HEALTH,US Healthcare,2025-10-24 14:40:36.941930
